2 , 110 , 0.5126422339265472,0.9494247474814197
2 , 120 , 0.49512125685124386,0.770218118343327
2 , 130 , 0.4631840624440659,0.7907572635551164
2 , 140 , 0.5190854431741283,0.741953171184722
2 , 150 , 0.4843382041553913,0.7413622651575017
2 , 160 , 0.5472007816724528,0.7818826002430568
2 , 170 , 0.5545955183448295,0.7821406313043365
2 , 180 , 0.5989151731858401,0.8475987565976222
2 , 190 , 0.6139651188184262,0.7054632799923116
2 , 200 , 0.5934453615628771,0.8901042205448344
2 , 210 , 0.678747596343745,0.8115110017841016
2 , 220 , 0.6667675764042239,0.9105873833171544
2 , 230 , 0.6771716607303142,0.8127944458715975
2 , 240 , 0.815920869316117,0.8332324472181735
2 , 250 , 0.83300903017713,0.8997766339125337
2 , 260 , 0.9106867430229825,0.8968489964372801
2 , 270 , 0.7940466569371581,0.7183447011319553
2 , 280 , 1.0292661081428576,0.803793619381242
2 , 290 , 0.7469102099391911,0.7928135320731965
2 , 300 , 0.7092119298011677,1.1328776571359844
2 , 310 , 0.7551430128789087,0.7669059009728548
2 , 320 , 0.7637399857505346,0.8305760743320347
2 , 330 , 0.7208471375639842,0.8702756692798379
2 , 340 , 0.7107611209831122,0.753326509133663
2 , 350 , 0.7286051736268899,0.7409284493094708
2 , 360 , 0.7360102747789993,1.4370085611014682
2 , 370 , 0.7032440108775037,0.919511424847056
2 , 380 , 0.7159641745837745,0.7306396810306797
2 , 390 , 0.7480727381948076,0.8133361114634154
2 , 400 , 0.7635822966577245,1.4053736379220814
2 , 410 , 0.5655381070031973,2.1856482546126066
2 , 420 , 0.620889404456125,1.409131078141406
2 , 430 , 0.630777595685498,0.7593332565332633
2 , 440 , 0.5174460821888007,0.7578567283664446
2 , 450 , 0.7142384179514432,0.7898843449258948
2 , 460 , 0.41968594797334197,0.9003238603296668
2 , 470 , 0.5890812531421135,1.2578777483900523
2 , 480 , 0.4328413540542708,0.7356596687056244
2 , 490 , 0.4553896356358394,0.7575314589311749
2 , 500 , 0.5039382532132284,0.7240862794027353
2 , 510 , 0.3422018670397027,0.7406015877215605
2 , 520 , 0.36289130798264163,0.5806305716042857
2 , 530 , 0.439639637131234,0.5130341335111106
2 , 540 , 0.36654813377403866,0.5680048070733095
2 , 550 , 0.46781742751795824,0.8769376093239398
2 , 560 , 0.42643331979581484,1.0596992222189634
2 , 570 , 0.3054534765956425,0.8452053717979097
2 , 580 , 0.32424517834995253,0.6859564542804075
2 , 590 , 0.3901346517295975,0.76664735555161
2 , 600 , 0.5511973192044098,1.3788722254080532
3 , 110 , 0.6705323967781193,0.7282676029278146
3 , 120 , 0.7633701660003858,0.7721554433535083
3 , 130 , 0.6682547116256158,0.9286400813256375
3 , 140 , 0.6057622964857405,0.9041180533228221
3 , 150 , 0.6108563199769989,0.8977876153565211
3 , 160 , 0.5381975971213199,0.9092834463168463
3 , 170 , 0.5416001023589677,0.8355570356726951
3 , 180 , 0.44906936776914624,0.764570148644362
3 , 190 , 0.38993115087704283,0.6855403493929755
3 , 200 , 0.4240651715692462,0.7054567244137367
3 , 210 , 0.36333885847950653,0.625553608251816
3 , 220 , 0.38126071599607175,1.1850913010503363
3 , 230 , 0.34631677098465435,0.7067257041595244
3 , 240 , 0.29499955469271777,0.977554218202581
3 , 250 , 0.23825540120655422,0.8293576981912038
3 , 260 , 0.28937131813193245,0.6031921626360904
3 , 270 , 0.21548025179107408,0.637654196076729
3 , 280 , 0.49980296866947943,0.9891786272032161
3 , 290 , 0.4460215490724654,0.5958365336762911
3 , 300 , 0.4635314025950036,0.5865770610399671
3 , 310 , 0.47570894106743006,0.565310817407214
3 , 320 , 0.5836511511909444,1.4663515259753817
3 , 330 , 0.4217121146332508,0.8072317726512477
3 , 340 , 0.5691596429065566,0.7237628458795685
3 , 350 , 0.622334062811568,0.5672973741040609
3 , 360 , 0.37757920464267003,0.8866622562734181
3 , 370 , 0.33058498926269797,0.6097556830763755
3 , 380 , 0.38480238666050726,0.5572901453072471
3 , 390 , 0.3701004484303003,0.6957032203053216
3 , 400 , 0.32611877503996217,0.7770992338802247
3 , 410 , 0.49048155328731546,0.7076900454669306
3 , 420 , 0.3870258096010683,2.0211126215073865
3 , 430 , 0.37110817699183357,0.49046089076383764
3 , 440 , 0.3566379322586432,0.5211057043061788
3 , 450 , 0.3061174089321795,0.6369955222801882
3 , 460 , 0.3664883234668223,0.5258683789957262
