sim,ct,immigration.rate,res.inflow,N.types,max.res.val,max.growth.rate,max.met.maint,max.active.dispersal,starting.seed,flow.rate,height,length,total.abundance,ind.production,biomass.prod.N,resource.particles,resource.concentration,species.richness,simpson.e,e.var,shannon.h,e.shan,avg.pop.size,pop.var,N.max,logmod.skew,Whittakers.turnover,amplitude,frequency,phase,all.biomass,active.biomass,dormant.biomass,all.avg.per.capita.growth,active.avg.per.capita.growth,dormant.avg.per.capita.growth,all.avg.per.capita.maint,active.avg.per.capita.maint,dormant.avg.per.capita.maint,all.avg.per.capita.efficiency,active.avg.per.capita.efficiency,dormant.avg.per.capita.efficiency,all.avg.per.capita.active.dispersal,active.avg.per.capita.active.dispersal,dormant.avg.per.capita.active.dispersal,all.avg.per.capita.rpf,active.avg.per.capita.rpf,dormant.avg.per.capita.rpf,all.avg.per.capita.mf,active.avg.per.capita.mf,dormant.avg.per.capita.mf,all.size,active.size,dormant.size,N.active,S.active,N.dormant,S.Dormant,Percent.Dormant,dorm.limit
2,110,1,7,3,1,1,1,1,500,0.004079378358265024,17,17,551,4,4,0,0.0,143,0.2566,0.5821653663964885,4.339495,0.874397,3.8531468531468533,43.02039219521736,66,0.8803449419027698,nan,0,0,0,1.0266018749076447,0.42902439923468677,1.484361543772507,0.032918300592060176,0.031464331581757994,0.03403207813520832,0.008686305856300737,0.007674872753667562,0.00946108954709987,0.024082058128376632,0.025180743723706486,0.023240436790928447,0.046066936593999096,0.037268099415892465,0.05280707148363847,0.07093909402490821,0.07434756441753768,0.06832811830747729,0.009348108326789626,0.009428970332356701,0.009286165957140491,68.85271920332183,73.81871767353985,65.04863704184073,239,88,312,113,56.62431941923774,1
2,120,1,7,3,1,1,1,1,500,0.004079378358265024,17,17,508,5,5,0,0.0,133,0.2793,0.5845117794021011,4.287939,0.876817,3.819548872180451,37.65164791678444,56,0.8223477826005777,0.07246376811594203,0,0,0,0.92001669646705,0.7382295935758415,1.0611241679420442,0.03150736729896049,0.029302652250929016,0.03321871953904087,0.008626388538861083,0.007012070906598812,0.009879460267400327,0.023532261853660794,0.023803658706552176,0.023321597163654194,0.04515849716993143,0.03613213204219393,0.05216497639495843,0.06722699068568919,0.06964311891204343,0.06535153450998765,0.009606793906036245,0.009095527279320911,0.010003651217682413,74.09043318789841,75.96711651951499,72.63370696545476,222,82,286,108,56.2992125984252,1
2,130,1,7,3,1,1,1,1,500,0.004079378358265024,17,17,489,13,13,0,0.0,123,0.3057,0.5755427846357052,4.227059,0.878408,3.975609756097561,35.893714059091806,46,0.7403719964993457,0.078125,0,0,0,0.7981395746430933,0.460085642140814,1.0886345888845954,0.030996442077667195,0.029454885097044952,0.03232112602299277,0.008463082812051551,0.006779848709628541,0.009909512116795277,0.0235658931792466,0.025595881061898355,0.021821492945485018,0.0447774322482816,0.037807638983685214,0.05076668425512109,0.06371602941181527,0.06718288203110502,0.060736908910068194,0.009468608875409018,0.009315219362662521,0.009600418874955437,76.83587039636588,85.09381786492763,69.73968740056759,226,76,263,102,53.78323108384458,1
2,140,1,7,3,1,1,1,1,500,0.004079378358265024,17,17,442,8,8,0,0.0,120,0.2865,0.5944463210756539,4.17387,0.871828,3.683333333333333,33.78305555555555,36,0.725201312448745,0.024691358024691357,0,0,0,0.7336482688796864,0.3802058912709464,1.0594299386755686,0.028410887576238237,0.027137917414903776,0.029584233985816086,0.008319176376827695,0.006414472683858157,0.010074816302521359,0.022926609594394222,0.022636952478590076,0.023193597892439785,0.04440035442421143,0.03858479933634494,0.04976077911389708,0.06265263555439081,0.06952403399666404,0.056318998729338966,0.009061055618663614,0.008143682803855957,0.009906634039268931,89.02059700935989,102.73624398169093,76.37834849573302,212,75,230,96,52.03619909502263,1
2,150,1,7,3,1,1,1,1,500,0.004079378358265024,17,17,404,5,5,0,0.0,109,0.2928,0.5951580768305056,4.085821,0.870927,3.706422018348624,33.17986701456107,36,0.7110769005820704,0.09606986899563319,0,0,0,0.6938524835228491,0.31334137065925066,0.9965702133121122,0.028459602842411388,0.027306736879012396,0.029376771764404366,0.008316118550494012,0.006974977987952902,0.009383070375804495,0.02214544132924806,0.02145062555076847,0.022698205881905156,0.042593604145212224,0.03635201703731991,0.0475591334443799,0.06029571100956577,0.06873310477619028,0.053583295524117794,0.008789450522399406,0.00792796388954523,0.009474810999203394,97.88885927488082,98.08912910007749,97.72953350283548,179,67,225,87,55.693069306930695,1
2,160,1,7,3,1,1,1,1,500,0.004079378358265024,17,17,366,3,3,0,0.0,104,0.3235,0.6077386904915516,4.084919,0.879538,3.519230769230769,25.90347633136094,33,0.6915515835607365,0.046948356807511735,0,0,0,0.6684593167924341,0.2994205532386059,0.9550913661546305,0.02698085396463365,0.024938598510201415,0.02856707179331888,0.00821497316986851,0.008264999504812343,0.008176117764086896,0.021609546575116066,0.022118169734509203,0.021214499461024303,0.0416182977822586,0.037493044939081066,0.04482237766045475,0.06017017280979126,0.06186616285285984,0.058852898989932165,0.008629283399783333,0.007236922909910891,0.009710728440460956,85.61302711926523,77.9021138215368,91.60208599128732,160,63,206,84,56.284153005464475,1
2,170,1,7,3,1,1,1,1,500,0.004079378358265024,17,17,326,1,1,0,0.0,97,0.33,0.6241828761518111,4.036203,0.882286,3.3608247422680413,22.931661175470293,34,0.7115811020642913,0.06965174129353234,0,0,0,0.6832182010196528,0.49396793922476206,0.8238908555089031,0.025724814893630068,0.02392635314740432,0.02706163940018291,0.007921246452149833,0.0071741368928534294,0.008476584573765876,0.021151143244548472,0.02120943209721336,0.021107816236417887,0.04016081286270661,0.034459435188079555,0.04439873530534384,0.0604008353698315,0.06482747521350132,0.05711044532560633,0.008522438935453592,0.0066166889903568156,0.00993901242405494,94.09660195275842,121.02385795063876,74.08115498107199,139,59,187,80,57.36196319018405,1
2,180,1,7,3,1,1,1,1,500,0.004079378358265024,17,17,309,4,4,0,0.0,91,0.312,0.6086636058673992,3.937886,0.872979,3.3956043956043955,25.425914744596064,37,0.7289326987276517,0.06382978723404255,0,0,0,0.5481548877309758,0.6057939135988308,0.49447854489153575,0.024145544511329872,0.022516994923698495,0.025662131314811588,0.007325399256136015,0.006467268401421639,0.008124533614588779,0.021442801281040674,0.02177547459148704,0.021132999260687492,0.03918334424416066,0.03326058062646996,0.044698917863135124,0.05995760353421846,0.06057072299492053,0.05938663603643966,0.008884542271907379,0.008332683754080486,0.009398460516633676,86.67055811177883,99.60983153730112,74.62085973426123,149,64,160,63,51.7799352750809,1
2,190,1,7,3,1,1,1,1,500,0.004079378358265024,17,17,285,2,2,0,0.0,83,0.3591,0.6077777732061387,3.902971,0.883257,3.433734939759036,21.04078966468283,31,0.6767923293350928,0.09195402298850575,0,0,0,0.47344119028094966,0.3412316991315349,0.5875042806843663,0.023025800014293607,0.02170449350415987,0.0241657507289188,0.006825394911154163,0.005613406809734464,0.007871031704535862,0.020588481368824862,0.019625818136125867,0.0214190143538985,0.03867568681938208,0.03266527467250165,0.04386114043629852,0.05849429001393494,0.06093390480113166,0.05638952431517696,0.008719414491916214,0.007183964401612562,0.01004411653060956,87.13102215049709,98.55715468576678,77.27318231614676,132,50,153,67,53.68421052631579,1
2,200,1,7,3,1,1,1,1,500,0.004079378358265024,17,17,252,0,0,0,0.0,78,0.3681,0.6249916685620625,3.862301,0.886518,3.230769230769231,17.92110453648915,30,0.6927179758887454,0.062111801242236024,0,0,0,0.446653569331741,0.5280665193282293,0.3793993932476855,0.021863660705922446,0.01882085277063435,0.024377284652464793,0.006679348739926698,0.0051325580693153735,0.007957132337388225,0.020356860457245194,0.020679898965614896,0.020090002559026737,0.03780921838707961,0.02948832554410808,0.044682999431273476,0.05624163132583952,0.05594007468843066,0.05649074333065554,0.008727722357771067,0.006115156369874298,0.01088592904342492,90.17411784309222,92.32146315887958,88.40022388657225,114,44,138,62,54.761904761904766,1
