sim,ct,immigration.rate,res.inflow,N.types,max.res.val,max.growth.rate,max.met.maint,max.active.dispersal,starting.seed,flow.rate,height,length,total.abundance,ind.production,biomass.prod.N,resource.particles,resource.concentration,species.richness,simpson.e,e.var,shannon.h,e.shan,avg.pop.size,pop.var,N.max,logmod.skew,Whittakers.turnover,amplitude,frequency,phase,all.biomass,active.biomass,dormant.biomass,all.avg.per.capita.growth,active.avg.per.capita.growth,dormant.avg.per.capita.growth,all.avg.per.capita.maint,active.avg.per.capita.maint,dormant.avg.per.capita.maint,all.avg.per.capita.efficiency,active.avg.per.capita.efficiency,dormant.avg.per.capita.efficiency,all.avg.per.capita.active.dispersal,active.avg.per.capita.active.dispersal,dormant.avg.per.capita.active.dispersal,all.avg.per.capita.rpf,active.avg.per.capita.rpf,dormant.avg.per.capita.rpf,all.avg.per.capita.mf,active.avg.per.capita.mf,dormant.avg.per.capita.mf,all.size,active.size,dormant.size,N.active,S.active,N.dormant,S.Dormant,Percent.Dormant,dorm.limit
0,110,1,34,3,1,1,1,1,500,0.09012400780159036,67,67,385,6,6,3,0.0006683002895967921,221,0.6936,0.8385122250187448,5.228593,0.968588,1.742081447963801,1.3407178395200754,8,0.5492268310039228,nan,0,0,0,22.49152915204059,22.90649917728258,21.56394909561732,0.027538819732533058,0.028847734625284786,0.02461300997226448,0.022242637830913285,0.021999354756689484,0.02278644705564884,0.03197045215966577,0.030939581325083277,0.0342747516722619,0.13404554402334212,0.1252731522310764,0.15365441979428895,0.17753764182263998,0.12996748125729543,0.2838709419098807,0.013581815441006914,0.013598978596169832,0.013543450741230976,48.289079133678044,48.186563154684976,48.518232498486086,266,178,119,90,30.909090909090907,1
0,120,1,34,3,1,1,1,1,500,0.09012400780159036,67,67,377,11,11,0,0.0,231,0.7299,0.8550953516976056,5.293743,0.972682,1.632034632034632,0.9858136091902329,7,0.4932642916522227,0.8584070796460177,0,0,0,20.834177405918126,19.58231270190775,24.07710311535452,0.025426629394827212,0.026116430459395608,0.02363971616089765,0.023642851974304265,0.023602229661546306,0.023748083108305822,0.03192456904082361,0.03244564022806389,0.030574746536734514,0.1509359034340334,0.1535896931495836,0.14406132436136998,0.1952829797062933,0.1519255263903772,0.3075994302008568,0.013781381661886737,0.012685468460761516,0.016620318716230167,49.20642101351113,49.560158242622116,48.290073143814126,272,184,105,83,27.851458885941643,1
0,130,1,34,3,1,1,1,1,500,0.09012400780159036,67,67,344,5,5,0,0.0,204,0.7023,0.8445110081911279,5.153129,0.968976,1.6862745098039216,1.2054978854286813,7,0.516918029611049,0.9149425287356322,0,0,0,22.303628885811257,21.724410813429394,23.73704734776636,0.023353466105710874,0.02370801611749052,0.022476044359387513,0.025256622478633747,0.025559999817098007,0.024505840176373684,0.03259343999043688,0.03254978145686823,0.03270148383613706,0.15547475646095743,0.1488810815948908,0.17179243668506147,0.16261085431970593,0.12110382038919913,0.26533028172348544,0.012979643008034199,0.012968282568277648,0.013007757227633752,50.12741852481259,50.89723870558542,48.22230797643536,245,160,99,83,28.77906976744186,1
0,140,1,34,3,1,1,1,1,500,0.09012400780159036,67,67,298,3,3,0,0.0,199,0.7292,0.8738425060389915,5.151511,0.973213,1.4974874371859297,0.832908259892427,7,0.5497342558000702,0.9081885856079405,0,0,0,23.23243558155879,21.95453798637581,26.23334117024691,0.022756855352306392,0.02402473552938047,0.01977947381288524,0.023096606947709368,0.021101805984051203,0.027781027188209996,0.029762703928253042,0.030675945524194528,0.027618125349019675,0.15440419067509212,0.1514604990503453,0.16131690471522783,0.1756704673570755,0.13746060670877708,0.26539924123903474,0.012229000250799696,0.01192949365811423,0.012932335957218377,51.66469920934376,49.98844511449607,55.601071184884944,209,147,89,80,29.86577181208054,1
0,150,1,34,3,1,1,1,1,500,0.09012400780159036,67,67,271,3,3,0,0.0,182,0.7657,0.8788824470973079,5.078275,0.975839,1.489010989010989,0.678450670208912,5,0.45246189595538006,0.9291338582677166,0,0,0,23.639005668396855,25.371291555082554,19.428893133667067,0.021430543420264143,0.0226652859752996,0.018429650121950112,0.0222230823193721,0.020267231036270834,0.02697654366564352,0.03176311589066518,0.031811177575381495,0.03164630774553185,0.13268095147796963,0.12707373990739035,0.14630860491532693,0.18582642113331826,0.1435156946916918,0.28865755375094204,0.01554107064344342,0.016383985633268816,0.013492467123867776,49.24306449485743,49.52006044558493,48.56985914625388,192,144,79,65,29.15129151291513,1
0,160,1,34,3,1,1,1,1,500,0.09012400780159036,67,67,236,3,3,0,0.0,161,0.7031,0.8740093745628097,4.92776,0.969763,1.4658385093167703,0.9072180857220014,7,0.5790115705857259,0.9854227405247813,0,0,0,21.950752298651015,22.178473748968447,21.452226961469606,0.02496630841462709,0.02555142311858379,0.023685381630289465,0.024226654313063145,0.022649697635737927,0.027678910822883224,0.02955239654050437,0.030701467999362454,0.027036861725166405,0.15910043055820497,0.15423318096350075,0.16975576075201684,0.18046282707528805,0.14156746387718896,0.2656121356981538,0.009002285613371462,0.008284607148332821,0.010573419550347947,51.520431473982164,51.93752803535927,50.60732819096741,162,122,74,58,31.35593220338983,1
0,170,1,34,3,1,1,1,1,500,0.09012400780159036,67,67,207,3,3,0,0.0,150,0.7381,0.8971008487632119,4.88383,0.974693,1.38,0.6755999999999999,7,0.6411169692397756,1.0096463022508038,0,0,0,21.30372159774281,21.158376523834654,21.686208634343224,0.026320533402669186,0.027449365317073426,0.02334992310160539,0.024023820321801993,0.02362141887743111,0.02508277149119905,0.030295490386500996,0.0308549089403113,0.028823336297526505,0.14979031054317987,0.1456126567721674,0.1607841362563706,0.189954686551448,0.158132130339727,0.2736982555296612,0.013409734713304988,0.012586936955304712,0.015574991971200448,51.974931950074776,52.783109764981624,49.84814822663568,150,112,57,52,27.536231884057973,1
0,180,1,34,3,1,1,1,1,500,0.09012400780159036,67,67,178,4,4,0,0.0,132,0.7501,0.8998567252912716,4.759262,0.974699,1.3484848484848484,0.6058310376492194,5,0.565835782400721,1.1347517730496455,0,0,0,23.615751331873838,24.05361570641623,22.554772270482662,0.024599264569045123,0.022930109627138956,0.02864375538981776,0.018622915907697008,0.01816865932612703,0.019723614547655026,0.030982019052547678,0.028246544834009436,0.037610283505159575,0.1543712458654655,0.17510521901051193,0.1041312340140068,0.16670427628153425,0.14346040983381173,0.2230259526740927,0.010058395985516732,0.00886587496169196,0.012947966158630607,48.26157033714025,50.33558187648132,43.23608083796763,126,103,52,47,29.213483146067414,1
0,190,1,34,3,1,1,1,1,500,0.09012400780159036,67,67,158,2,2,2,0.00044553352639786146,111,0.7208,0.8835447756836176,4.567329,0.969806,1.4234234234234233,0.7846765684603519,6,0.5706563304216878,1.1275720164609053,0,0,0,21.967835514968694,22.763452139217556,19.84002361290777,0.025290863227855027,0.025338588078806075,0.025163226998567347,0.02421800276893802,0.025491063916057263,0.02081330435222376,0.02809194898645732,0.029461554933169865,0.02442904936152842,0.1433466842907133,0.13175944746777501,0.17433580602647833,0.15415352541444421,0.1112105400893279,0.2690010443071972,0.011648849013508766,0.01208553634493409,0.010480964289929414,49.59179281392436,49.070288529252636,50.986513575255714,115,85,43,40,27.21518987341772,1
0,200,1,34,3,1,1,1,1,500,0.09012400780159036,67,67,135,3,3,0,0.0,97,0.7144,0.8941192316347353,4.43786,0.970085,1.3917525773195876,0.7743649697098522,7,0.6711557618761761,1.0961538461538463,0,0,0,20.07007917468129,19.523122250369028,21.632813244144888,0.028799388628985702,0.030126841915668865,0.025006664952748104,0.021055707454100722,0.020572085692066155,0.022437483917056633,0.03448532325329257,0.03364226272349501,0.03689406762414275,0.17566889369943203,0.15601341536595734,0.23182740322364528,0.16632544747942085,0.1495682580895191,0.21420313145056877,0.01563316644910043,0.014105670244556971,0.019997441319224596,51.07448351379065,53.32047588613328,44.657362449954576,100,75,35,31,25.925925925925924,1
