1 , 110 , 1,5,1,1,15,1,2,4,4,6,5,9,4,2,30,6,1,3,5,87,1,1,8,2,2,1,28,2,5,45,1,3,1,4,8,3,1,7,23,7,14,3,8,9,1,2,1,5,6,7,5,3,4,1,2,3,3,5,92,4,2,1,30,1,3,4,14,2,2,2,2,21,5,6,15,2,1,4,2,1,1,12,2,1,2,1,9,1,3,1,18,1,1,2,3,2,9,1,1,1,1,1,12,1,22,1,2,1,2,1,1,13,5,4,1,4,2,4,1,1,4,2,4,1,2,2,1,3,1,3,1,2,1,4,40,1,1,1,2,1,1,2,1,1,1,1,1,7,11,1,1,1,12,4,3,1,1,1,1,3,4,1,2
1 , 120 , 1,2,1,14,1,1,4,4,6,5,10,1,2,32,6,1,3,5,101,1,7,2,2,1,28,2,5,26,1,16,1,2,7,3,1,7,27,7,16,2,10,9,1,2,1,4,7,7,5,3,1,1,3,3,5,115,4,2,1,34,1,4,3,10,2,2,2,2,23,5,2,17,2,1,4,1,14,2,1,2,1,13,1,3,20,1,1,2,2,9,1,1,1,1,1,13,1,23,1,1,1,2,1,1,14,5,4,1,4,2,4,1,1,5,2,2,2,2,1,3,3,1,2,5,40,1,3,1,2,1,1,1,1,1,1,1,7,1,1,1,13,5,2,1,1,1,1,3,4,1,4
1 , 130 , 1,2,1,13,1,1,4,5,4,3,14,2,2,33,7,1,3,6,98,7,2,2,31,2,4,21,1,19,1,3,7,3,9,33,6,18,2,2,9,1,2,1,4,7,7,5,3,1,3,2,5,144,4,2,1,32,2,4,3,10,2,2,2,2,25,5,2,13,2,1,3,14,2,1,2,1,19,1,3,22,1,2,2,10,1,1,1,1,1,10,1,23,1,1,1,2,1,1,14,5,4,1,6,2,4,1,1,7,2,2,2,1,3,3,2,1,5,26,3,1,1,1,1,1,1,6,1,1,1,11,6,2,1,1,1,1,3,5,1,4
1 , 140 , 1,2,2,13,1,1,4,5,4,3,12,1,2,32,6,1,3,6,102,8,2,2,32,2,4,16,1,20,1,2,7,4,9,41,5,21,2,3,6,1,2,1,4,3,7,7,5,3,1,3,1,5,164,3,2,1,38,5,3,3,7,2,2,2,2,24,5,2,8,1,1,1,13,2,1,2,1,24,1,3,25,1,3,2,15,1,1,1,1,1,9,1,21,1,1,1,3,1,1,16,5,4,1,8,2,5,1,1,7,2,1,2,1,3,3,2,1,5,30,1,1,1,1,1,1,1,6,1,1,10,5,1,1,1,1,2,6,1,2
1 , 150 , 1,1,2,8,1,1,3,5,4,3,4,1,1,31,6,1,3,4,97,3,2,2,35,2,4,14,14,1,7,4,9,53,4,24,1,2,6,1,2,1,7,7,4,5,3,1,4,5,158,3,2,42,8,2,2,5,2,2,2,2,20,5,2,7,1,1,1,13,2,1,2,1,1,2,23,1,1,1,2,17,1,27,1,1,1,11,1,24,1,1,1,4,1,1,19,5,4,1,9,2,5,1,1,8,2,1,2,1,3,3,2,1,5,26,1,1,1,1,1,1,1,6,1,1,13,2,1,1,1,1,2,7,3
1 , 160 , 1,1,2,8,3,1,3,6,4,4,4,1,1,36,6,1,3,4,85,4,2,2,39,2,4,11,15,1,7,4,9,62,4,32,1,3,7,1,2,1,7,7,4,5,2,1,4,5,187,3,2,49,1,2,4,2,2,2,2,20,5,2,7,1,1,12,2,1,2,1,1,2,25,1,1,1,2,23,1,25,1,1,1,8,1,20,1,1,1,5,1,1,19,6,4,1,11,2,5,1,1,15,2,2,1,3,3,2,6,29,1,1,1,1,1,1,1,5,2,1,13,1,1,1,1,1,2,7,1
1 , 170 , 1,2,6,3,3,6,4,4,2,1,37,6,1,3,4,76,1,2,2,44,2,4,10,21,1,7,3,10,69,3,39,2,9,2,3,1,7,7,3,4,2,1,4,3,212,3,2,51,1,1,4,1,2,2,2,17,5,3,8,1,4,2,1,2,1,1,2,25,1,1,1,2,29,29,1,1,10,1,17,1,1,1,5,1,1,22,6,4,1,12,1,8,1,1,21,1,2,1,3,3,2,6,26,1,1,1,1,1,1,1,8,2,1,14,1,1,1,1,1,8,1
1 , 180 , 1,2,8,3,3,6,4,2,2,42,4,3,4,72,1,1,2,47,2,4,8,23,1,7,3,11,76,3,50,2,9,3,4,1,7,7,3,4,2,1,5,3,258,3,2,48,1,1,1,2,2,3,17,5,3,6,1,4,2,1,2,30,1,1,23,1,1,2,35,1,1,1,9,1,16,1,1,1,5,1,1,22,6,5,1,12,1,8,1,1,26,1,2,1,3,3,2,6,18,1,1,1,1,1,1,8,1,11,1,1,1,1,1,9,1,1
1 , 190 , 1,2,8,3,3,4,4,1,2,51,4,3,2,70,1,1,2,45,2,4,6,12,1,7,1,7,90,4,63,1,10,3,1,9,7,3,5,2,5,3,292,3,2,44,1,2,2,4,41,5,4,6,1,4,1,1,3,1,1,1,21,1,1,2,40,1,1,1,8,1,9,1,1,1,5,1,1,25,6,4,1,12,1,8,1,32,1,2,1,3,3,16,2,6,20,1,1,1,1,1,1,4,1,11,1,1,1,1,10,1
1 , 200 , 1,9,10,1,4,4,1,1,60,4,3,2,52,1,1,2,49,2,4,11,12,1,7,1,7,105,4,75,1,3,3,1,7,6,2,5,2,5,2,328,3,2,1,2,2,5,14,5,4,1,4,1,1,5,1,1,1,17,1,1,2,50,44,1,1,7,1,6,2,1,6,1,1,27,6,4,1,14,8,1,38,1,2,1,4,1,2,6,20,1,1,1,1,1,1,3,1,12,1,1,1,1,14,1
