sim,ct,immigration.rate,res.inflow,N.types,max.res.val,max.growth.rate,max.met.maint,max.active.dispersal,starting.seed,flow.rate,height,length,total.abundance,ind.production,biomass.prod.N,resource.particles,resource.concentration,species.richness,simpson.e,e.var,shannon.h,e.shan,avg.pop.size,pop.var,N.max,logmod.skew,Whittakers.turnover,amplitude,frequency,phase,all.biomass,active.biomass,dormant.biomass,all.avg.per.capita.growth,active.avg.per.capita.growth,dormant.avg.per.capita.growth,all.avg.per.capita.maint,active.avg.per.capita.maint,dormant.avg.per.capita.maint,all.avg.per.capita.efficiency,active.avg.per.capita.efficiency,dormant.avg.per.capita.efficiency,all.avg.per.capita.active.dispersal,active.avg.per.capita.active.dispersal,dormant.avg.per.capita.active.dispersal,all.avg.per.capita.rpf,active.avg.per.capita.rpf,dormant.avg.per.capita.rpf,all.avg.per.capita.mf,active.avg.per.capita.mf,dormant.avg.per.capita.mf,all.size,active.size,dormant.size,N.active,S.active,N.dormant,S.Dormant,Percent.Dormant,dorm.limit
1,210,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,143,0,0,1,0.0005165289256198347,4,0.3712,0.36323897545976536,0.665113,0.479778,35.75,2165.1875,116,0.3275270122895169,0.0,0,0,0,2.746773688002952,2.3454373572742844,3.120992699087791,0.004103566917044627,0.0038957567269350636,0.004297335878092732,0.006171215398357159,0.006104642302384917,0.006233290312169114,0.009046426875283196,0.008696419345730714,0.009372785247433487,0.04593430504129347,0.0406433161459784,0.05086779468692508,0.028305835932842204,0.02860117880819446,0.02803044865717589,0.005415273273823154,0.0055787972969673005,0.005262798171161719,59.21867104870123,67.0663635684061,51.90122802357102,69,4,74,4,51.74825174825175,1
1,220,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,135,0,0,0,0.0,5,0.2724,0.24321080398074446,0.585761,0.363954,27.0,1946.8,115,0.3943792322933168,0.2222222222222222,0,0,0,2.993725692158751,2.315220295882475,3.6053361902106054,0.0037091112142467624,0.0036884387755518793,0.003727745525182995,0.005310069727140988,0.005201353327289968,0.005408067608696836,0.007935684374169699,0.008004054136697091,0.007874055292454865,0.04390552216657541,0.04101440016437245,0.04651160397137808,0.03156150722142083,0.03574115986466594,0.027793933007791417,0.004292874829979888,0.004202531956309664,0.004374310659767132,56.22839738028412,55.98309982765976,56.4495106671568,64,5,71,4,52.59259259259259,1
1,230,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,134,0,0,0,0.0,5,0.2686,0.23616276340964715,0.562877,0.349735,26.8,1956.1600000000003,115,0.3942266216769153,0.0,0,0,0,2.9214336786889277,2.9390473239136945,2.9067154271997393,0.0036417177602421193,0.003120076740754879,0.0040776095710465254,0.005261481656819545,0.004939349133329299,0.005530660888777148,0.007949019388152657,0.00670200652763013,0.008991043833246826,0.04289812045652866,0.035535586044244775,0.049050375239396024,0.031616840214732926,0.028197539370008844,0.03447406420826948,0.004314361927530394,0.004295677523454618,0.004329974922717001,57.27651126528246,53.29615979701878,60.60255838259868,61,3,73,5,54.47761194029851,1
1,240,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,131,0,0,1,0.0005165289256198347,4,0.3115,0.2664832366384259,0.444651,0.320748,32.75,2370.1875,117,0.33217073588353624,0.2222222222222222,0,0,0,3.100904343870596,4.103922790328683,1.9846418792640148,0.0030487128401309313,0.0027669865977933694,0.003362246884022734,0.004518270033133097,0.004208696939414108,0.004862794927755848,0.006090415195165526,0.00608340671899777,0.006098214950900611,0.03967676107779096,0.03732430647492527,0.04229481539388344,0.02767799176641201,0.02760916923792649,0.02775458458037169,0.003498343647937017,0.0033689376515683607,0.003642359998734394,57.681080129877984,55.14285019184446,60.505884415754,69,3,62,4,47.32824427480916,1
1,250,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,128,0,0,0,0.0,4,0.2935,0.2502307563739392,0.359236,0.259134,32.0,2465.5,118,0.33333981139582974,0.0,0,0,0,2.5485545932630767,3.4504970303920497,1.8012308596419278,0.002558461709849748,0.0021073486679208985,0.002932241087447936,0.003617820810402941,0.002971121103247624,0.004153657710617349,0.004794256025767534,0.004477216237285659,0.005056946136223947,0.039249116110503114,0.03749234910860921,0.040704723054929524,0.027138491637500525,0.026813421683358298,0.027407835313789815,0.002362847636722918,0.0018127495922514553,0.002818643159284987,57.891678881236615,59.10375812168329,56.88738465343794,58,3,70,4,54.6875,1
1,260,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,128,1,1,0,0.0,4,0.2887,0.23878139280363675,0.331693,0.239266,32.0,2523.0,119,0.33338692017352817,0.0,0,0,0,2.5428883671810443,3.167602142017252,1.8778704778392743,0.0024279274335918827,0.002505289839161054,0.002345573905082763,0.0033806087072324456,0.0038309119449098463,0.002901253647769408,0.0044492233814800355,0.0050459426803520745,0.003814006063325928,0.03909085840199936,0.03457158983549172,0.04390169268247527,0.026999333769095947,0.027563041806367202,0.026399257471355596,0.002065465480618347,0.0029071402685467832,0.0011694890934687216,55.288057396881705,57.49754127666813,52.93602617001229,66,3,62,3,48.4375,1
1,270,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,127,0,0,0,0.0,4,0.289,0.23025197029619404,0.331052,0.238804,31.75,2480.1875,118,0.3332461498682629,0.0,0,0,0,2.7229766359541925,3.6874024099099065,1.962302786073629,0.0023321094827116846,0.0018239526108958424,0.0027329092689326296,0.003147547754768049,0.002447417837955268,0.0036997629004232,0.004392634189567987,0.00375891237556444,0.0048924711132890975,0.040418217296456366,0.037365571430047484,0.042825937979821135,0.026758850462680228,0.02649057395883015,0.02697044883191409,0.0017642785920126518,0.0011551545726205172,0.002244714438293772,55.810591702643976,52.43380452518379,58.47397313838723,56,2,71,4,55.90551181102362,1
1,280,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,127,0,0,0,0.0,4,0.2843,0.22149519892998326,0.303292,0.218779,31.75,2537.6875,119,0.33334097502085613,0.0,0,0,0,2.3805604794286443,2.502556302250802,2.295976708938615,0.0023021896027924024,0.0018343916898786684,0.002626529489079257,0.0031488309243417945,0.0024469701386809115,0.003635454402400006,0.004116762041177673,0.003855164471294026,0.004298136356297004,0.038995742189002675,0.03786187455819754,0.03978189041302759,0.026859491818080648,0.026455460079336038,0.027139620490276913,0.0017726119164294357,0.0011522470665740023,0.002202731545662535,55.370724280036804,49.19974619960219,59.649269082471484,52,2,75,4,59.055118110236215,1
1,290,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,123,0,0,1,0.0005165289256198347,4,0.2807,0.21029309904561477,0.279787,0.201824,30.75,2422.6875,116,0.3333389797080208,0.0,0,0,0,2.213666649364343,1.7464597640089,2.604167926676355,0.002291262410312275,0.0019534484094137173,0.0025736144110633076,0.0031727767334405344,0.0026176070479116587,0.003636799157166162,0.003884247771216876,0.003198294420632361,0.004457581914989008,0.03778984062032792,0.036782167535442556,0.03863207484053064,0.026960558499699853,0.02666881117063729,0.027204407013543208,0.001800066967337959,0.0011779935691904882,0.002320008912058233,56.237518440231256,49.22335247428435,62.10010491923165,56,3,67,4,54.47154471544715,1
1,300,1,53,3,1,1,1,1,500,0.015124250879002283,44,44,124,0,0,0,0.0,4,0.2758,0.18109252748712334,0.242677,0.175054,31.0,2523.5,118,0.3332485662074597,0.0,0,0,0,2.29450280026812,1.9508791972888166,2.616649928061216,0.0022557556153450006,0.0019357681543940755,0.002555743859986492,0.00316828821514172,0.0026066491066190083,0.003694824879381763,0.0035905995818160145,0.0031522504679955235,0.004001551876022722,0.03627749748724043,0.03639093175068618,0.036171152865260056,0.027063525822509593,0.026687360718745032,0.027416180607288877,0.00180370581721553,0.0011789908079928029,0.0023893761383618354,55.98557435805628,50.928302255648305,60.72676695406375,60,3,64,3,51.61290322580645,1
