0 , 110 , 2,1,3,2,3,2,3,1,1,1,2,1,2,1,1,2,5,4,2,1,3,1,2,4,4,4,4,3,2,5,5,4,1,2,2,2,5,1,1,1,4,2,2,1,1,2,4,3,2,1,3,1,2,1,1,5,3,3,1,8,4,2,5,3,1,1,1,5,1,3,4,2,1,3,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,3,1,1,2,1,1,2,1,1,2,2,3,4,2,3,2,1,1,2,1,1,1,2,1,1,1,1,1,1,3,1,4,1,2,2,1,1,2,3,1,6,1,2,1,1,2,1,3,2,2,1,1,1,1,2,2,2,1,2,1,3,1,1,1,2,2,1,1,2,1,1,1,1,3,1,1,1,3,3,1,1,2,1,1,1,1,1,2,1,2,1,1,1,1,2,2,3,1,1,2,1,1,1,1,1,1,1,1,1,3,3,2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,2,1,2,1,1,1,2,2,5,2,1,1,1,1,2,1,2,2,1,1,2,3,1,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,1
0 , 120 , 3,3,1,2,2,1,2,1,1,1,1,2,1,2,4,2,2,3,3,3,1,1,3,1,1,4,1,1,6,7,4,2,1,3,2,2,2,3,1,3,1,1,2,2,1,2,3,3,5,1,3,2,5,1,1,3,3,5,3,1,2,3,2,1,1,3,3,1,1,2,1,4,3,1,2,3,1,2,2,1,1,3,1,2,1,1,2,4,3,1,1,4,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,1,2,1,3,1,1,1,1,1,1,2,1,2,1,2,1,3,3,2,1,1,2,2,2,1,2,1,1,1,1,1,5,1,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,5,1,1,1,1,3,1,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,3,3,5,1,1,3,1,1,2,1,4,1,1,2,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,2,5,1,3,2,1,1,2,1,1,1,1,1,1,1,7,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1
0 , 130 , 2,1,3,3,2,1,1,2,1,2,1,2,1,4,1,1,1,1,2,1,1,2,3,1,12,1,2,1,3,2,7,1,2,3,2,2,2,2,1,2,1,3,3,1,1,2,4,3,4,1,2,1,4,2,2,1,1,1,1,1,1,2,2,1,1,1,3,1,1,1,1,1,1,2,1,1,2,2,3,1,1,1,1,1,2,4,2,2,1,1,1,1,3,2,1,2,1,1,4,1,1,1,2,2,2,1,2,2,1,1,3,1,1,1,1,1,4,1,1,1,2,1,2,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,5,2,1,1,1,1,1,1,1,2,3,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,2,2,1,1,2,1,2,3,1,1,1,1,1,5,1,6,1,1,1,1,1,1,1,2,1,2,1,1,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,3,1,2,1,1,1,3,3,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1
0 , 140 , 1,1,3,1,1,4,5,3,1,2,1,2,2,2,1,2,1,3,2,1,1,1,1,1,1,1,4,2,4,1,7,1,2,1,1,3,1,1,1,2,1,2,1,1,1,1,1,1,1,2,3,2,1,3,2,2,1,4,1,2,1,1,1,1,1,3,1,3,1,1,1,1,3,1,1,5,1,1,1,2,1,1,2,3,2,1,5,6,1,2,2,5,1,1,3,1,1,1,3,2,1,3,2,1,3,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,1,3,2,1,2,1,1,1,1,1,1,1,1,1,1,1,2,4,1,2,2,1,1,1,1,1,1,1,1,4,1,1,1,1,3,4,1,1,1,1,2,1,1,2,3,2,2,1,1,1,1,5,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,1,2,1,1,3,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,3
0 , 150 , 3,4,11,2,1,1,2,1,3,4,3,2,3,2,2,1,1,2,2,2,3,5,1,2,1,1,1,2,5,2,1,1,1,2,5,1,1,1,1,1,2,3,4,3,1,1,1,1,1,1,1,3,1,1,5,2,3,1,4,1,1,1,1,2,1,1,2,1,2,1,2,3,1,1,2,1,1,1,3,2,1,1,1,1,2,2,3,1,1,1,1,1,1,1,2,1,1,1,1,4,4,3,2,1,3,1,1,1,2,1,1,1,1,1,1,1,2,3,4,1,2,1,1,2,1,2,1,1,2,1,1,1,1,1,3,2,1,1,1,1,1,3,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,3,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1
0 , 160 , 6,3,4,4,3,1,3,1,1,3,1,5,1,1,1,2,4,5,1,1,1,1,2,1,3,2,3,1,2,2,1,2,4,1,1,2,2,3,1,2,1,4,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,2,2,3,1,2,2,1,1,1,1,1,2,2,1,2,2,2,1,3,1,1,1,1,1,2,3,4,1,1,1,1,1,1,2,1,2,3,2,1,2,2,3,2,2,1,1,1,1,2,1,2,1,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,6,1,3,2,1,1,7,1,1,1,1,1,2,4,1,2,1,1,6,1,1,1,2,1,2,1,2,2,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,1,1,1
0 , 170 , 6,2,2,1,1,1,3,1,3,1,2,1,1,3,2,2,2,1,1,3,2,1,4,1,3,1,1,1,1,1,2,1,1,1,1,1,2,1,2,3,2,1,1,3,3,1,1,1,2,2,1,1,1,3,2,1,3,1,2,2,1,1,1,1,1,4,1,1,2,2,1,1,2,1,2,2,2,1,1,1,1,2,2,1,1,3,2,1,1,1,1,1,1,3,1,1,2,1,1,2,3,2,2,1,2,1,5,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,2,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,3,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1
0 , 180 , 1,2,2,1,1,1,1,2,1,2,4,1,2,6,1,3,1,4,1,1,2,1,3,3,2,1,1,5,2,3,2,1,1,2,1,1,1,3,1,1,2,1,1,3,2,1,1,1,1,1,1,1,1,1,1,1,5,1,1,1,1,2,1,1,1,1,3,1,1,1,1,2,1,4,1,1,2,2,1,1,4,1,2,1,4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,3,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,3,1,1,1,1,3,3,1,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1
0 , 190 , 4,1,2,1,1,1,1,1,1,1,3,1,1,2,4,1,1,2,5,2,1,1,1,2,1,1,2,2,2,3,3,4,1,2,3,1,2,2,2,3,1,1,2,1,3,1,1,2,2,1,3,1,1,1,1,1,1,1,4,1,1,1,1,1,2,1,1,3,1,1,1,1,1,1,1,5,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,2,1,1,2,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,1,6,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1
0 , 200 , 3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,1,1,2,2,1,2,2,2,1,3,2,2,2,1,1,2,1,2,1,2,3,2,1,2,2,1,3,1,2,1,1,2,2,6,2,3,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,4,1,4,1,1,2,2,1,1,1,2,2,2,1,3,2,1,1,1,4,3,1,1,1,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,2
