sim,ct,immigration.rate,res.inflow,N.types,max.res.val,max.growth.rate,max.met.maint,max.active.dispersal,starting.seed,flow.rate,height,length,total.abundance,ind.production,biomass.prod.N,resource.particles,resource.concentration,species.richness,simpson.e,e.var,shannon.h,e.shan,avg.pop.size,pop.var,N.max,logmod.skew,Whittakers.turnover,amplitude,frequency,phase,all.biomass,active.biomass,dormant.biomass,all.avg.per.capita.growth,active.avg.per.capita.growth,dormant.avg.per.capita.growth,all.avg.per.capita.maint,active.avg.per.capita.maint,dormant.avg.per.capita.maint,all.avg.per.capita.efficiency,active.avg.per.capita.efficiency,dormant.avg.per.capita.efficiency,all.avg.per.capita.active.dispersal,active.avg.per.capita.active.dispersal,dormant.avg.per.capita.active.dispersal,all.avg.per.capita.rpf,active.avg.per.capita.rpf,dormant.avg.per.capita.rpf,all.avg.per.capita.mf,active.avg.per.capita.mf,dormant.avg.per.capita.mf,all.size,active.size,dormant.size,N.active,S.active,N.dormant,S.Dormant,Percent.Dormant,dorm.limit
0,110,1,82,3,1,1,1,1,500,0.34775414123264325,941,941,492,8,8,41,4.630251806645202e-05,283,0.7176,0.8399126274839316,5.485588,0.971684,1.7385159010600706,1.1895765960369087,8,0.47506320486637116,nan,0,0,0,23.090676248132382,23.360262436512887,22.392113497219388,0.02583452162610204,0.026604697529346456,0.02383881034397236,0.01923183525336483,0.019279082951207668,0.019109405087421694,0.029985978375573163,0.026738960338711752,0.0383997842375133,0.17040953084403535,0.15898989208836525,0.20000056557588136,0.18160304211012346,0.14618902487957386,0.27336929113819,0.014103824566290666,0.013917879321363368,0.01458565348562784,50.03689547562262,49.7471385949601,50.78772534887224,355,226,137,114,27.84552845528455,1
0,120,1,82,3,1,1,1,1,500,0.34775414123264325,941,941,441,12,12,35,3.952653981282489e-05,260,0.6958,0.8333793294090774,5.38648,0.968673,1.6961538461538461,1.2576775147928991,7,0.4782784895313248,0.8213627992633518,0,0,0,21.726721350823013,21.666284169540674,21.8666811390558,0.02800259775026642,0.02978449009150938,0.02387611022317748,0.020393273152465207,0.019403226080511756,0.02268601374014689,0.03238659564486669,0.030549132853851975,0.03664177263458498,0.19493278374326653,0.1971332724527191,0.18983691515295525,0.18431613128211097,0.14952957168492104,0.26487447982297174,0.013956458549727728,0.014908785177261335,0.011751070570176216,49.20753442401972,49.00980248533456,49.665439966237955,308,198,133,106,30.158730158730158,1
0,130,1,82,3,1,1,1,1,500,0.34775414123264325,941,941,401,9,9,0,0.0,254,0.6574,0.8576607344904876,5.363063,0.968528,1.578740157480315,1.2989180978361958,12,0.7194707703148802,0.8015564202334631,0,0,0,22.322544380270863,21.964227019390204,23.202893068641433,0.029358795367439072,0.03042131972624623,0.02674828293416285,0.018352507879760362,0.017901058691825105,0.019461671832877146,0.032698018630583706,0.03199251478079268,0.03443136860636338,0.17548927102701353,0.17295590502733918,0.18171348921586855,0.18704221227378068,0.15933418447053294,0.2551179702386565,0.014376667097510575,0.01447140102833201,0.01414391562954411,49.510774560924446,48.406782438658844,52.22316899924943,285,193,116,96,28.92768079800499,1
0,140,1,82,3,1,1,1,1,500,0.34775414123264325,941,941,372,2,2,27,3.049190214132206e-05,237,0.7001,0.8534300522479157,5.303433,0.969893,1.5696202531645569,1.055279602627784,7,0.5138223699920464,0.8513238289205702,0,0,0,21.447978150048385,21.479043657034236,21.37677490837284,0.027332586133680573,0.02829023921273137,0.025137611377272103,0.018845508438300955,0.018183486070185252,0.020362887140442248,0.03229238336908882,0.03191980229851956,0.03314635237154402,0.18626184820716826,0.18955896228920685,0.1787047460191329,0.21618913186668823,0.17321972433017302,0.31467653498135595,0.014371442410707428,0.015081013811289328,0.012745079643002009,52.47466882717139,51.72916799818109,54.18338311662707,259,179,113,92,30.376344086021508,1
0,150,1,82,3,1,1,1,1,500,0.34775414123264325,941,941,329,5,5,0,0.0,205,0.6658,0.8498608940446954,5.146985,0.966931,1.604878048780488,1.2926591314693632,11,0.6687114729737456,0.9411764705882353,0,0,0,23.261908163049217,22.23301191579209,26.03645984104596,0.02776660819759346,0.02724858366563032,0.029163528283786194,0.018979490693197515,0.0193082239220086,0.018093019064942893,0.030505788370473637,0.0303192185602425,0.03100889797109692,0.17207640519511871,0.16657739396390644,0.18690519952647777,0.19862190148314035,0.17260549448645696,0.2687785046202641,0.014734070865771998,0.014842152116605887,0.014442615807343531,51.43393121910439,50.468047244187076,54.03856216270168,240,163,89,79,27.0516717325228,1
0,160,1,82,3,1,1,1,1,500,0.34775414123264325,941,941,316,11,11,34,3.839721010388704e-05,190,0.697,0.8440982979659212,5.078556,0.967893,1.6631578947368422,1.2023268698060945,7,0.5121551931537834,0.9873417721518988,0,0,0,22.632451283018213,23.93328494002518,19.15347754916238,0.029100730038270697,0.02791793992084809,0.03226400593370327,0.018568773592537308,0.01835096312351693,0.019151289963173213,0.030790832499342793,0.028379313022352408,0.03724024505408451,0.18225187602220824,0.16922638755607455,0.2170874847107053,0.1990461234803313,0.15772569168371112,0.30955425502943185,0.013815838298994382,0.01370414145803864,0.014114562408527185,49.1077746465097,50.93185015430538,44.22943317217241,230,148,86,71,27.21518987341772,1
0,170,1,82,3,1,1,1,1,500,0.34775414123264325,941,941,286,3,3,32,3.613855068601133e-05,197,0.7746,0.890739340514116,5.167183,0.97804,1.4517766497461928,0.6131567419928368,6,0.5207011714353856,0.9560723514211886,0,0,0,24.358830438220732,24.591966885173232,23.7886292486863,0.024301663611186845,0.023024350673995265,0.027425694047932523,0.017488728927674366,0.016930235556438217,0.01885468259467363,0.03227921370283042,0.03159279599392233,0.03395804255714779,0.1830081531987102,0.18981444920646492,0.16636142922793662,0.18417318254245213,0.1679097180653294,0.2239500896371018,0.013620432022621125,0.013761306262913593,0.013275884181905818,54.49931931395001,52.81330886868396,58.62293522225134,203,152,83,66,29.02097902097902,1
0,180,1,82,3,1,1,1,1,500,0.34775414123264325,941,941,262,8,8,0,0.0,180,0.725,0.8757809071785957,5.048371,0.972157,1.4555555555555555,0.8035802469135801,6,0.5256377519710189,0.9389920424403183,0,0,0,24.53835291955772,23.6217507807531,26.781616048737447,0.026642360635385772,0.026924682570755327,0.025951414846191873,0.01678804820475828,0.015311771996228844,0.02040103997826453,0.03195717299284141,0.03014771642507921,0.03638557985604891,0.17149932609581442,0.17535700189300812,0.16205817217110344,0.18888752236925918,0.14806973219163694,0.28878369306712415,0.013745428369437035,0.012514398813079452,0.016758211231049005,45.77303190799212,43.9287252125852,50.28672987306695,186,136,76,69,29.00763358778626,1
0,190,1,82,3,1,1,1,1,500,0.34775414123264325,941,941,227,7,7,0,0.0,156,0.7292,0.8797600581201593,4.909614,0.972229,1.455128205128205,0.786448060486522,6,0.5449555917682264,1.0476190476190477,0,0,0,25.049215502203477,25.013865305900186,25.145414397061604,0.02902751860236909,0.029375655187089303,0.028080130519359987,0.020167415435252366,0.020150356368662654,0.02021383846892274,0.0349828397077166,0.0318176748490092,0.043596239159280986,0.1793312188987783,0.17959637911446777,0.17860963536100036,0.16413117928285884,0.14094821468712465,0.22721924687125028,0.01424529654006117,0.012685298304148966,0.018490537641068148,51.59724424467578,51.701995345098176,51.31218387303448,166,121,61,55,26.87224669603524,1
0,200,1,82,3,1,1,1,1,500,0.34775414123264325,941,941,200,2,2,27,3.049190214132206e-05,136,0.7659,0.8861479255249884,4.791267,0.975291,1.4705882352941178,0.6608996539792387,6,0.5200817410571213,0.9863013698630136,0,0,0,25.728018126049793,23.996573476664118,29.49322315725357,0.027111118721853452,0.02748053702326857,0.02630778051083963,0.01942517717865162,0.020963862970510592,0.016079146170958313,0.03195137682832001,0.03457664967746205,0.02624245015637624,0.17411347367766705,0.17928468064155068,0.16286815059747564,0.15870192081798457,0.13240214640115672,0.2158934937561657,0.01434255890222031,0.014138978840837207,0.014785264749989929,52.48983353313955,51.73965151217676,54.12118173745545,137,98,63,55,31.5,1
